IP_Address,Timestamp,Method,Resource,Protocol,Status Code,Bytes Sent,Referrer,User Agent,Source Port,Destination Port,Origin Server,Destination,Response Code,Response Time (seconds),Backend Time (seconds)
172.18.0.1,29/Oct/2024:06:03:09 +0000,GET,/users/pk/,HTTP/1.1,200,451,-,python-requests/2.32.3,80,48330,localhost,172.18.0.6:8000,200,0.057,0.057
172.18.0.1,29/Oct/2024:06:03:17 +0000,GET,/users/pk/,HTTP/1.1,200,451,-,python-requests/2.32.3,80,48606,localhost,172.18.0.8:8000,200,0.059,0.059
172.18.0.1,29/Oct/2024:06:03:27 +0000,PATCH,/users/pk/,HTTP/1.1,200,451,-,python-requests/2.32.3,80,48608,localhost,172.18.0.6:8000,200,0.108,0.109
127.0.0.1,29/Oct/2024:06:03:30 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,49252,localhost,172.18.0.8:8000,401,0.008,0.009
172.18.0.1,29/Oct/2024:06:03:36 +0000,GET,/users/pk/,HTTP/1.1,200,451,-,python-requests/2.32.3,80,49262,localhost,172.18.0.7:8000,200,0.048,0.048
172.18.0.1,29/Oct/2024:06:03:39 +0000,GET,/users/pk/,HTTP/1.1,200,451,-,python-requests/2.32.3,80,49278,localhost,172.18.0.6:8000,200,0.031,0.031
172.18.0.1,29/Oct/2024:06:03:46 +0000,PATCH,/users/pk/,HTTP/1.1,200,451,-,python-requests/2.32.3,80,55198,localhost,172.18.0.8:8000,200,0.097,0.097
172.18.0.1,29/Oct/2024:06:03:54 +0000,GET,/users/pk/,HTTP/1.1,200,451,-,python-requests/2.32.3,80,55096,localhost,172.18.0.7:8000,200,0.049,0.049
172.18.0.1,29/Oct/2024:06:03:56 +0000,PATCH,/users/pk/,HTTP/1.1,200,451,-,python-requests/2.32.3,80,55108,localhost,172.18.0.6:8000,200,0.102,0.103
127.0.0.1,29/Oct/2024:06:04:00 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,42108,localhost,172.18.0.8:8000,401,0.009,0.009
172.18.0.1,29/Oct/2024:06:04:05 +0000,GET,/users/pk/,HTTP/1.1,200,451,-,python-requests/2.32.3,80,42110,localhost,172.18.0.7:8000,200,0.038,0.038
172.18.0.1,29/Oct/2024:06:04:10 +0000,GET,/users/pk/,HTTP/1.1,200,451,-,python-requests/2.32.3,80,34334,localhost,172.18.0.6:8000,200,0.059,0.058
172.18.0.1,29/Oct/2024:06:04:16 +0000,GET,/users/pk/,HTTP/1.1,200,451,-,python-requests/2.32.3,80,34348,localhost,172.18.0.8:8000,200,0.037,0.036
172.18.0.1,29/Oct/2024:06:04:21 +0000,PATCH,/users/pk/,HTTP/1.1,200,451,-,python-requests/2.32.3,80,37638,localhost,172.18.0.7:8000,200,0.096,0.097
172.18.0.1,29/Oct/2024:06:04:26 +0000,PATCH,/users/pk/,HTTP/1.1,200,451,-,python-requests/2.32.3,80,37652,localhost,172.18.0.6:8000,200,0.075,0.075
172.18.0.1,29/Oct/2024:06:04:29 +0000,PATCH,/users/pk/,HTTP/1.1,200,451,-,python-requests/2.32.3,80,51226,localhost,172.18.0.8:8000,200,0.069,0.069
127.0.0.1,29/Oct/2024:06:04:30 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,51232,localhost,172.18.0.7:8000,401,0.013,0.012
172.18.0.1,29/Oct/2024:06:04:39 +0000,GET,/users/pk/,HTTP/1.1,200,451,-,python-requests/2.32.3,80,51236,localhost,172.18.0.6:8000,200,0.864,0.865
172.18.0.1,29/Oct/2024:06:26:24 +0000,PATCH,/users/pk/,HTTP/1.1,401,183,-,python-requests/2.32.3,80,54278,localhost,172.18.0.6:8000,401,0.040,0.040
172.18.0.1,29/Oct/2024:06:26:31 +0000,GET,/users/pk/,HTTP/1.1,401,183,-,python-requests/2.32.3,80,35356,localhost,172.18.0.8:8000,401,0.039,0.040
172.18.0.1,29/Oct/2024:06:26:34 +0000,GET,/users/pk/,HTTP/1.1,401,183,-,python-requests/2.32.3,80,35364,localhost,172.18.0.7:8000,401,0.117,0.117
127.0.0.1,29/Oct/2024:06:26:38 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,41000,localhost,172.18.0.6:8000,401,0.014,0.015
172.18.0.1,29/Oct/2024:06:26:38 +0000,POST,/logout/,HTTP/1.1,401,183,-,python-requests/2.32.3,80,41004,localhost,172.18.0.8:8000,401,0.032,0.032
127.0.0.1,29/Oct/2024:06:27:08 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,44136,localhost,172.18.0.7:8000,401,0.022,0.022
127.0.0.1,29/Oct/2024:06:27:38 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,46924,localhost,172.18.0.6:8000,401,0.010,0.011
127.0.0.1,29/Oct/2024:06:36:53 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,55710,localhost,172.18.0.8:8000,401,0.051,0.051
127.0.0.1,29/Oct/2024:06:37:23 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,52798,localhost,172.18.0.7:8000,401,0.141,0.140
127.0.0.1,29/Oct/2024:06:37:53 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,53922,localhost,172.18.0.6:8000,401,0.037,0.036
127.0.0.1,29/Oct/2024:06:38:23 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,42568,localhost,172.18.0.8:8000,401,0.061,0.061
127.0.0.1,29/Oct/2024:06:38:53 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,50484,localhost,172.18.0.7:8000,401,0.036,0.036
127.0.0.1,29/Oct/2024:06:39:24 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,37572,localhost,172.18.0.6:8000,401,0.027,0.028
127.0.0.1,29/Oct/2024:06:39:54 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,39136,localhost,172.18.0.8:8000,401,0.024,0.024
127.0.0.1,29/Oct/2024:06:40:24 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,37782,localhost,172.18.0.7:8000,401,0.047,0.047
127.0.0.1,29/Oct/2024:06:40:54 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,33698,localhost,172.18.0.6:8000,401,0.036,0.036
127.0.0.1,29/Oct/2024:06:41:24 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,59048,localhost,172.18.0.8:8000,401,0.059,0.060
127.0.0.1,29/Oct/2024:06:41:54 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,48266,localhost,172.18.0.7:8000,401,0.088,0.088
127.0.0.1,29/Oct/2024:06:42:24 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,46248,localhost,172.18.0.6:8000,401,0.030,0.030
127.0.0.1,29/Oct/2024:06:42:54 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,52070,localhost,172.18.0.8:8000,401,0.024,0.024
127.0.0.1,29/Oct/2024:06:43:25 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,36554,localhost,172.18.0.7:8000,401,0.030,0.030
127.0.0.1,29/Oct/2024:06:43:55 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,52386,localhost,172.18.0.6:8000,401,0.019,0.019
127.0.0.1,29/Oct/2024:06:44:25 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,56928,localhost,172.18.0.8:8000,401,0.031,0.030
127.0.0.1,29/Oct/2024:06:44:55 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,52828,localhost,172.18.0.7:8000,401,0.034,0.033
127.0.0.1,29/Oct/2024:06:45:25 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,53490,localhost,172.18.0.6:8000,401,0.030,0.031
127.0.0.1,29/Oct/2024:06:45:55 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,51968,localhost,172.18.0.8:8000,401,0.019,0.018
127.0.0.1,29/Oct/2024:06:46:34 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,40496,localhost,172.18.0.7:8000,401,0.051,0.052
127.0.0.1,29/Oct/2024:06:47:04 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,41602,localhost,172.18.0.6:8000,401,0.035,0.036
127.0.0.1,29/Oct/2024:06:47:34 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,46852,localhost,172.18.0.8:8000,401,0.066,0.066
127.0.0.1,29/Oct/2024:06:48:04 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,37438,localhost,172.18.0.7:8000,401,0.051,0.052
127.0.0.1,29/Oct/2024:06:48:34 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,57534,localhost,172.18.0.6:8000,401,0.025,0.026
127.0.0.1,29/Oct/2024:06:49:05 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,54526,localhost,172.18.0.6:8000,401,0.012,0.012
127.0.0.1,29/Oct/2024:06:49:35 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,45628,localhost,172.18.0.8:8000,401,0.084,0.083
127.0.0.1,29/Oct/2024:06:50:05 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,44254,localhost,172.18.0.7:8000,401,0.031,0.031
127.0.0.1,29/Oct/2024:06:50:35 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,54214,localhost,172.18.0.6:8000,401,0.034,0.033
127.0.0.1,29/Oct/2024:06:51:05 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,47648,localhost,172.18.0.8:8000,401,0.030,0.030
127.0.0.1,29/Oct/2024:06:51:35 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,44844,localhost,172.18.0.7:8000,401,0.060,0.060
127.0.0.1,29/Oct/2024:06:52:06 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,60408,localhost,172.18.0.6:8000,401,0.078,0.078
172.18.0.1,29/Oct/2024:06:52:06 +0000,GET,/admin/userManager/customuser/,HTTP/1.1,200,40260,http://localhost/admin/userManager/customuser/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",80,60410,localhost,172.18.0.8:8000,200,0.500,0.500
127.0.0.1,29/Oct/2024:06:52:36 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,48744,localhost,172.18.0.7:8000,401,0.072,0.072
127.0.0.1,29/Oct/2024:06:53:06 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,46222,localhost,172.18.0.6:8000,401,0.055,0.055
127.0.0.1,29/Oct/2024:06:53:36 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,36980,localhost,172.18.0.8:8000,401,0.084,0.084
127.0.0.1,29/Oct/2024:06:54:06 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,36826,localhost,172.18.0.7:8000,401,0.049,0.049
127.0.0.1,29/Oct/2024:06:54:36 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,35934,localhost,172.18.0.6:8000,401,0.043,0.043
127.0.0.1,29/Oct/2024:06:55:07 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,59234,localhost,172.18.0.8:8000,401,0.033,0.033
127.0.0.1,29/Oct/2024:06:55:37 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,39048,localhost,172.18.0.7:8000,401,0.027,0.027
127.0.0.1,29/Oct/2024:06:56:07 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,40472,localhost,172.18.0.6:8000,401,0.015,0.015
127.0.0.1,29/Oct/2024:06:56:44 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,57628,localhost,172.18.0.7:8000,401,0.091,0.091
127.0.0.1,29/Oct/2024:06:57:14 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,41002,localhost,172.18.0.6:8000,401,0.057,0.057
127.0.0.1,29/Oct/2024:06:57:44 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,43188,localhost,172.18.0.8:8000,401,0.056,0.056
127.0.0.1,29/Oct/2024:06:58:14 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,42664,localhost,172.18.0.7:8000,401,0.019,0.020
127.0.0.1,29/Oct/2024:06:58:44 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,46096,localhost,172.18.0.6:8000,401,0.034,0.034
127.0.0.1,29/Oct/2024:06:59:14 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,44954,localhost,172.18.0.8:8000,401,0.019,0.019
127.0.0.1,29/Oct/2024:06:59:45 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,52122,localhost,172.18.0.7:8000,401,0.025,0.024
127.0.0.1,29/Oct/2024:07:00:15 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,59952,localhost,172.18.0.6:8000,401,0.032,0.031
127.0.0.1,29/Oct/2024:07:00:45 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,43910,localhost,172.18.0.8:8000,401,0.037,0.038
127.0.0.1,29/Oct/2024:07:01:15 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,57994,localhost,172.18.0.7:8000,401,0.020,0.020
127.0.0.1,29/Oct/2024:07:01:45 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,59850,localhost,172.18.0.6:8000,401,0.028,0.028
127.0.0.1,29/Oct/2024:07:02:15 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,39698,localhost,172.18.0.8:8000,401,0.033,0.033
127.0.0.1,29/Oct/2024:07:02:45 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,37522,localhost,172.18.0.7:8000,401,0.034,0.034
127.0.0.1,29/Oct/2024:07:03:15 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,55752,localhost,172.18.0.6:8000,401,0.030,0.030
127.0.0.1,29/Oct/2024:07:03:45 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,51024,localhost,172.18.0.8:8000,401,0.036,0.036
127.0.0.1,29/Oct/2024:07:04:46 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,39226,localhost,172.18.0.7:8000,401,0.080,0.080
127.0.0.1,29/Oct/2024:07:05:17 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,43086,localhost,172.18.0.8:8000,401,0.042,0.043
127.0.0.1,29/Oct/2024:07:05:47 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,37068,localhost,172.18.0.7:8000,401,0.064,0.064
127.0.0.1,29/Oct/2024:07:06:17 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,42612,localhost,172.18.0.6:8000,401,0.077,0.077
127.0.0.1,29/Oct/2024:07:06:48 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,34658,localhost,172.18.0.8:8000,401,0.167,0.167
127.0.0.1,29/Oct/2024:07:07:18 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,55678,localhost,172.18.0.7:8000,401,0.027,0.027
127.0.0.1,29/Oct/2024:07:07:48 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,59492,localhost,172.18.0.6:8000,401,0.014,0.014
127.0.0.1,29/Oct/2024:07:08:18 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,45360,localhost,172.18.0.8:8000,401,0.019,0.020
127.0.0.1,29/Oct/2024:07:08:48 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,53300,localhost,172.18.0.7:8000,401,0.026,0.026
127.0.0.1,29/Oct/2024:07:09:18 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,38988,localhost,172.18.0.6:8000,401,0.025,0.026
127.0.0.1,29/Oct/2024:07:09:48 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,35596,localhost,172.18.0.8:8000,401,0.033,0.034
127.0.0.1,29/Oct/2024:07:10:19 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,46898,localhost,172.18.0.7:8000,401,0.038,0.038
127.0.0.1,29/Oct/2024:07:10:49 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,47014,localhost,172.18.0.6:8000,401,0.033,0.034
127.0.0.1,29/Oct/2024:07:11:19 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,41714,localhost,172.18.0.8:8000,401,0.033,0.033
127.0.0.1,29/Oct/2024:07:11:49 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,60838,localhost,172.18.0.7:8000,401,0.037,0.037
127.0.0.1,29/Oct/2024:07:12:19 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,34958,localhost,172.18.0.6:8000,401,0.025,0.025
127.0.0.1,29/Oct/2024:07:12:49 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,35692,localhost,172.18.0.8:8000,401,0.022,0.022
127.0.0.1,29/Oct/2024:07:13:19 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,59088,localhost,172.18.0.7:8000,401,0.020,0.021
127.0.0.1,29/Oct/2024:07:13:50 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,37146,localhost,172.18.0.6:8000,401,0.025,0.024
127.0.0.1,29/Oct/2024:07:14:20 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,43672,localhost,172.18.0.8:8000,401,0.032,0.032
127.0.0.1,29/Oct/2024:07:14:50 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,34684,localhost,172.18.0.7:8000,401,0.037,0.037
127.0.0.1,29/Oct/2024:07:15:20 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,53724,localhost,172.18.0.6:8000,401,0.033,0.033
127.0.0.1,29/Oct/2024:07:15:50 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,39748,localhost,172.18.0.8:8000,401,0.025,0.025
127.0.0.1,29/Oct/2024:07:16:20 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,46482,localhost,172.18.0.7:8000,401,0.025,0.024
127.0.0.1,29/Oct/2024:07:16:50 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,39354,localhost,172.18.0.6:8000,401,0.015,0.016
127.0.0.1,29/Oct/2024:07:17:20 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,38208,localhost,172.18.0.8:8000,401,0.024,0.023
127.0.0.1,29/Oct/2024:07:17:50 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,58402,localhost,172.18.0.7:8000,401,0.015,0.015
127.0.0.1,29/Oct/2024:07:18:20 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,34876,localhost,172.18.0.6:8000,401,0.033,0.034
127.0.0.1,29/Oct/2024:07:18:51 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,55116,localhost,172.18.0.8:8000,401,0.024,0.024
127.0.0.1,29/Oct/2024:07:19:21 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,52308,localhost,172.18.0.7:8000,401,0.015,0.016
127.0.0.1,29/Oct/2024:07:38:07 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,56410,localhost,172.18.0.6:8000,401,0.043,0.043
127.0.0.1,29/Oct/2024:07:38:38 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,34670,localhost,172.18.0.8:8000,401,0.199,0.199
127.0.0.1,29/Oct/2024:07:39:08 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,48422,localhost,172.18.0.7:8000,401,0.112,0.111
127.0.0.1,29/Oct/2024:07:39:38 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,56578,localhost,172.18.0.7:8000,401,0.029,0.029
127.0.0.1,29/Oct/2024:07:40:08 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,40412,localhost,172.18.0.6:8000,401,0.078,0.078
127.0.0.1,29/Oct/2024:07:40:38 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,33384,localhost,172.18.0.8:8000,401,0.038,0.038
127.0.0.1,29/Oct/2024:07:41:08 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,55600,localhost,172.18.0.7:8000,401,0.026,0.026
127.0.0.1,29/Oct/2024:07:41:38 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,44388,localhost,172.18.0.6:8000,401,0.033,0.033
127.0.0.1,29/Oct/2024:07:42:09 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,39196,localhost,172.18.0.8:8000,401,0.029,0.029
127.0.0.1,29/Oct/2024:07:42:39 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,57774,localhost,172.18.0.7:8000,401,0.020,0.020
127.0.0.1,29/Oct/2024:07:43:09 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,60786,localhost,172.18.0.6:8000,401,0.028,0.028
127.0.0.1,29/Oct/2024:07:43:39 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,60002,localhost,172.18.0.8:8000,401,0.034,0.034
127.0.0.1,29/Oct/2024:07:44:09 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,58516,localhost,172.18.0.7:8000,401,0.034,0.034
127.0.0.1,29/Oct/2024:07:44:39 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,49096,localhost,172.18.0.6:8000,401,0.037,0.036
127.0.0.1,29/Oct/2024:07:45:09 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,48092,localhost,172.18.0.8:8000,401,0.035,0.035
127.0.0.1,29/Oct/2024:07:45:39 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,58250,localhost,172.18.0.7:8000,401,0.034,0.033
127.0.0.1,29/Oct/2024:07:46:10 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,41406,localhost,172.18.0.6:8000,401,0.032,0.032
127.0.0.1,29/Oct/2024:07:46:40 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,56488,localhost,172.18.0.8:8000,401,0.034,0.033
127.0.0.1,29/Oct/2024:07:47:10 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,54254,localhost,172.18.0.7:8000,401,0.032,0.032
127.0.0.1,29/Oct/2024:07:47:40 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,54578,localhost,172.18.0.8:8000,401,0.036,0.036
127.0.0.1,29/Oct/2024:07:48:10 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,59464,localhost,172.18.0.7:8000,401,0.032,0.032
127.0.0.1,29/Oct/2024:07:48:40 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,54418,localhost,172.18.0.6:8000,401,0.031,0.031
127.0.0.1,29/Oct/2024:07:49:10 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,57792,localhost,172.18.0.8:8000,401,0.019,0.020
127.0.0.1,29/Oct/2024:07:49:40 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,54258,localhost,172.18.0.7:8000,401,0.016,0.016
127.0.0.1,29/Oct/2024:07:50:10 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,60394,localhost,172.18.0.6:8000,401,0.033,0.033
127.0.0.1,29/Oct/2024:07:50:41 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,56518,localhost,172.18.0.8:8000,401,0.036,0.036
127.0.0.1,29/Oct/2024:07:51:11 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,57378,localhost,172.18.0.7:8000,401,0.033,0.033
127.0.0.1,29/Oct/2024:07:51:41 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,55196,localhost,172.18.0.6:8000,401,0.031,0.031
127.0.0.1,29/Oct/2024:07:52:11 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,38378,localhost,172.18.0.8:8000,401,0.031,0.031
127.0.0.1,29/Oct/2024:07:52:41 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,34064,localhost,172.18.0.7:8000,401,0.024,0.024
127.0.0.1,29/Oct/2024:07:53:11 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,49918,localhost,172.18.0.6:8000,401,0.022,0.022
127.0.0.1,29/Oct/2024:07:53:41 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,58448,localhost,172.18.0.8:8000,401,0.020,0.020
127.0.0.1,29/Oct/2024:07:54:11 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,38404,localhost,172.18.0.7:8000,401,0.021,0.021
127.0.0.1,29/Oct/2024:07:54:41 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,53508,localhost,172.18.0.6:8000,401,0.034,0.033
127.0.0.1,29/Oct/2024:07:55:11 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,41646,localhost,172.18.0.8:8000,401,0.023,0.022
127.0.0.1,29/Oct/2024:07:55:42 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,50282,localhost,172.18.0.6:8000,401,0.020,0.019
127.0.0.1,29/Oct/2024:07:56:12 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,59338,localhost,172.18.0.8:8000,401,0.013,0.013
127.0.0.1,29/Oct/2024:07:56:42 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,60188,localhost,172.18.0.7:8000,401,0.041,0.042
127.0.0.1,29/Oct/2024:07:57:12 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,54528,localhost,172.18.0.6:8000,401,0.024,0.025
127.0.0.1,29/Oct/2024:07:57:42 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,52898,localhost,172.18.0.8:8000,401,0.016,0.016
127.0.0.1,29/Oct/2024:07:58:12 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,45216,localhost,172.18.0.7:8000,401,0.020,0.021
127.0.0.1,29/Oct/2024:07:58:42 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,41134,localhost,172.18.0.6:8000,401,0.015,0.015
127.0.0.1,29/Oct/2024:07:59:12 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,34258,localhost,172.18.0.8:8000,401,0.016,0.017
127.0.0.1,29/Oct/2024:07:59:42 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,33660,localhost,172.18.0.7:8000,401,0.020,0.020
127.0.0.1,29/Oct/2024:08:00:12 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,51028,localhost,172.18.0.6:8000,401,0.017,0.017
127.0.0.1,29/Oct/2024:08:00:43 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,54804,localhost,172.18.0.8:8000,401,0.170,0.169
127.0.0.1,29/Oct/2024:08:01:13 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,32898,localhost,172.18.0.7:8000,401,0.052,0.053
127.0.0.1,29/Oct/2024:08:01:43 +0000,GET,/,HTTP/1.1,401,58,-,curl/7.88.1,80,46458,localhost,172.18.0.6:8000,401,0.033,0.033
